RespondentID,AI_Adoption,AI_WorkflowCoverage_Current,AI_ToolBreadth_Absolute,AI_ToolBreadth_Relative,AI_Attitude,AI_Trust,AI_Threat,AI_ExpectedBenefits_Efficiency,AI_ExpectedBenefits_Learning,AI_ExpectedBenefits_Quality,AI_ExpectedBenefits_Collab,AI_ComplexHandling,JobSatisfaction,AI_UseForLearning
22826,100.0,25.0,2,16.666666666666664,75.0,25.0,0.0,50.0,100.0,0.0,0.0,0.0,,100
22827,0.0,0.0,3,25.0,,,,,,,,,,0
22828,100.0,12.5,2,16.666666666666664,50.0,50.0,0.0,0.0,100.0,0.0,0.0,75.0,50.0,0
22829,100.0,12.5,1,8.333333333333332,75.0,75.0,50.0,50.0,100.0,0.0,0.0,50.0,,0
22830,100.0,37.5,2,16.666666666666664,50.0,50.0,0.0,50.0,0.0,0.0,0.0,25.0,,0
22831,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
22832,30.0,0.0,0,0.0,25.0,,0.0,,,,,,90.0,0
22833,100.0,25.0,3,25.0,75.0,25.0,0.0,50.0,100.0,0.0,0.0,0.0,,0
22834,0.0,0.0,0,0.0,,,,,,,,,60.0,0
22835,100.0,75.0,8,66.66666666666666,75.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,,100
22836,30.0,0.0,5,41.66666666666667,75.0,,0.0,,,,,,20.0,0
22837,100.0,50.0,6,50.0,75.0,50.0,0.0,100.0,0.0,0.0,0.0,25.0,,0
22838,100.0,50.0,2,16.666666666666664,100.0,25.0,50.0,100.0,100.0,0.0,0.0,50.0,,100
22839,100.0,62.5,3,25.0,25.0,25.0,100.0,0.0,100.0,0.0,0.0,50.0,40.0,0
22840,100.0,37.5,0,0.0,75.0,50.0,0.0,50.0,0.0,100.0,0.0,25.0,,0
22841,0.0,0.0,0,0.0,,,,,,,,,,0
22842,100.0,0.0,3,25.0,0.0,0.0,0.0,,,,,0.0,80.0,0
22843,30.0,0.0,1,8.333333333333332,75.0,,0.0,,,,,,60.0,0
22844,100.0,25.0,3,25.0,100.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,70.0,0
22845,100.0,12.5,4,33.33333333333333,75.0,50.0,0.0,100.0,100.0,0.0,0.0,0.0,20.0,0
22846,100.0,37.5,1,8.333333333333332,100.0,75.0,50.0,100.0,100.0,100.0,100.0,75.0,80.0,0
22847,100.0,12.5,2,16.666666666666664,50.0,25.0,0.0,100.0,0.0,0.0,0.0,50.0,,0
22848,100.0,50.0,1,8.333333333333332,75.0,25.0,0.0,100.0,100.0,0.0,0.0,50.0,,100
22849,0.0,0.0,0,0.0,,,,,,,,,,0
22850,100.0,37.5,1,8.333333333333332,75.0,75.0,50.0,50.0,0.0,0.0,0.0,75.0,50.0,0
22851,100.0,25.0,3,25.0,50.0,25.0,0.0,50.0,100.0,0.0,0.0,0.0,,0
22852,100.0,37.5,4,33.33333333333333,75.0,75.0,50.0,100.0,100.0,0.0,0.0,25.0,70.0,0
22853,100.0,12.5,4,33.33333333333333,75.0,50.0,0.0,50.0,100.0,0.0,0.0,25.0,70.0,0
22854,100.0,50.0,2,16.666666666666664,75.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,60.0,0
22855,100.0,12.5,1,8.333333333333332,75.0,0.0,0.0,100.0,100.0,0.0,0.0,25.0,70.0,0
22856,100.0,25.0,4,33.33333333333333,75.0,25.0,0.0,100.0,0.0,0.0,0.0,25.0,70.0,100
22857,100.0,12.5,2,16.666666666666664,100.0,75.0,50.0,100.0,100.0,0.0,0.0,25.0,20.0,0
22858,30.0,0.0,1,8.333333333333332,75.0,,50.0,,,,,,,0
22859,0.0,0.0,4,33.33333333333333,,,,,,,,,,0
22860,100.0,37.5,4,33.33333333333333,75.0,75.0,50.0,50.0,0.0,100.0,0.0,25.0,50.0,0
22861,0.0,0.0,0,0.0,,,,,,,,,80.0,0
22862,100.0,25.0,1,8.333333333333332,50.0,50.0,50.0,0.0,100.0,0.0,100.0,75.0,30.0,0
22863,100.0,50.0,2,16.666666666666664,100.0,50.0,0.0,50.0,100.0,0.0,0.0,75.0,70.0,100
22864,100.0,12.5,0,0.0,25.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,70.0,0
22865,0.0,0.0,0,0.0,,,,,,,,,,0
22866,100.0,25.0,2,16.666666666666664,50.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,0
22867,100.0,37.5,1,8.333333333333332,75.0,25.0,50.0,100.0,100.0,0.0,100.0,75.0,,0
22868,100.0,25.0,3,25.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,30.0,0
22869,30.0,0.0,4,33.33333333333333,100.0,,0.0,,,,,,70.0,0
22870,0.0,0.0,0,0.0,,,,,,,,,,0
22871,100.0,50.0,1,8.333333333333332,75.0,75.0,0.0,100.0,0.0,0.0,0.0,25.0,70.0,0
22872,100.0,12.5,1,8.333333333333332,75.0,50.0,0.0,100.0,100.0,0.0,0.0,25.0,70.0,0
22873,100.0,12.5,0,0.0,75.0,25.0,50.0,100.0,0.0,0.0,0.0,25.0,,0
22874,100.0,25.0,6,50.0,75.0,50.0,100.0,50.0,0.0,100.0,0.0,75.0,100.0,0
22875,0.0,0.0,0,0.0,,,,,,,,,20.0,0
22876,100.0,75.0,6,50.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,20.0,0
22877,100.0,50.0,3,25.0,75.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,20.0,100
22878,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
22879,100.0,25.0,3,25.0,25.0,50.0,50.0,100.0,0.0,0.0,0.0,25.0,,0
22880,30.0,0.0,4,33.33333333333333,50.0,,50.0,,,,,,10.0,0
22881,0.0,0.0,0,0.0,,,,,,,,,,0
22882,0.0,0.0,1,8.333333333333332,,,,,,,,,70.0,0
22883,100.0,100.0,0,0.0,75.0,75.0,0.0,100.0,0.0,100.0,100.0,75.0,,100
22884,0.0,0.0,0,0.0,,,,,,,,,,0
22885,100.0,62.5,3,25.0,75.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,30.0,0
22886,100.0,37.5,2,16.666666666666664,50.0,25.0,0.0,50.0,0.0,100.0,0.0,25.0,80.0,0
22887,100.0,50.0,7,58.333333333333336,75.0,75.0,0.0,50.0,100.0,100.0,100.0,75.0,,100
22888,0.0,0.0,0,0.0,,,,,,,,,,0
22889,30.0,0.0,0,0.0,40.0,,0.0,,,,,,80.0,0
22890,30.0,0.0,6,50.0,100.0,,0.0,,,,,,,0
22891,100.0,12.5,2,16.666666666666664,25.0,25.0,0.0,0.0,100.0,0.0,0.0,0.0,,0
22892,0.0,0.0,0,0.0,,,,,,,,,80.0,0
22893,100.0,25.0,3,25.0,75.0,25.0,0.0,100.0,0.0,0.0,0.0,25.0,70.0,0
22894,0.0,0.0,6,50.0,,,,,,,,,,0
22895,0.0,0.0,0,0.0,,,,,,,,,70.0,0
22896,100.0,37.5,4,33.33333333333333,100.0,25.0,0.0,100.0,100.0,100.0,0.0,25.0,,100
22897,100.0,62.5,2,16.666666666666664,50.0,75.0,100.0,100.0,100.0,0.0,0.0,25.0,,100
22898,100.0,37.5,0,0.0,75.0,75.0,0.0,50.0,100.0,0.0,0.0,25.0,,0
22899,100.0,37.5,3,25.0,50.0,75.0,100.0,50.0,0.0,0.0,0.0,25.0,30.0,0
22900,100.0,25.0,1,8.333333333333332,75.0,75.0,50.0,100.0,0.0,100.0,0.0,50.0,60.0,0
22901,30.0,0.0,2,16.666666666666664,75.0,,0.0,,,,,,,0
22902,100.0,50.0,4,33.33333333333333,75.0,75.0,100.0,100.0,100.0,100.0,0.0,100.0,,100
22903,100.0,37.5,1,8.333333333333332,50.0,25.0,50.0,50.0,0.0,0.0,0.0,50.0,,0
22904,100.0,50.0,1,8.333333333333332,75.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,70.0,100
22905,0.0,0.0,0,0.0,,,,,,,,,,0
22906,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
22907,30.0,0.0,2,16.666666666666664,75.0,,50.0,,,,,,,0
22908,100.0,37.5,2,16.666666666666664,75.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,,100
22909,100.0,37.5,3,25.0,75.0,75.0,0.0,100.0,100.0,0.0,0.0,50.0,,0
22910,0.0,0.0,0,0.0,,,,,,,,,,0
22911,100.0,25.0,0,0.0,50.0,25.0,0.0,50.0,0.0,0.0,0.0,,,0
22912,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
22913,0.0,0.0,0,0.0,,,,,,,,,20.0,0
22914,0.0,0.0,0,0.0,,,,,,,,,90.0,0
22915,100.0,75.0,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,,100
22916,100.0,25.0,2,16.666666666666664,100.0,25.0,0.0,100.0,100.0,0.0,0.0,50.0,,0
22917,0.0,0.0,0,0.0,,,,,,,,,,0
22918,100.0,37.5,3,25.0,75.0,75.0,0.0,100.0,100.0,0.0,100.0,75.0,,0
22919,100.0,25.0,4,33.33333333333333,100.0,50.0,0.0,50.0,100.0,0.0,0.0,75.0,,100
22920,100.0,25.0,2,16.666666666666664,75.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0,90.0,0
22921,100.0,50.0,1,8.333333333333332,75.0,50.0,0.0,100.0,0.0,0.0,0.0,25.0,70.0,100
22922,100.0,62.5,3,25.0,100.0,50.0,0.0,100.0,100.0,0.0,0.0,75.0,70.0,100
22923,100.0,12.5,4,33.33333333333333,75.0,50.0,0.0,100.0,0.0,100.0,0.0,25.0,,0
22924,0.0,0.0,1,8.333333333333332,,,,,,,,,40.0,0
22925,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
22926,30.0,0.0,0,0.0,75.0,,100.0,,,,,,,0
22927,100.0,37.5,2,16.666666666666664,100.0,75.0,50.0,100.0,100.0,100.0,0.0,75.0,,0
22928,100.0,25.0,3,25.0,50.0,0.0,50.0,50.0,100.0,100.0,0.0,25.0,,0
22929,100.0,25.0,1,8.333333333333332,50.0,25.0,0.0,0.0,100.0,0.0,0.0,25.0,,0
22930,0.0,0.0,0,0.0,,,,,,,,,30.0,0
22931,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
22932,0.0,0.0,0,0.0,,,,,,,,,,0
22933,100.0,0.0,1,8.333333333333332,75.0,75.0,0.0,100.0,0.0,0.0,0.0,50.0,,0
22934,100.0,37.5,3,25.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,50.0,70.0,0
22935,100.0,12.5,2,16.666666666666664,50.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,,0
22936,100.0,12.5,1,8.333333333333332,50.0,75.0,0.0,50.0,0.0,100.0,0.0,,70.0,0
22937,0.0,0.0,6,50.0,,,,,,,,,,0
22938,30.0,0.0,2,16.666666666666664,0.0,,0.0,,,,,,,0
22939,100.0,87.5,3,25.0,75.0,75.0,50.0,100.0,100.0,100.0,0.0,50.0,,100
22940,100.0,25.0,1,8.333333333333332,75.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,0
22941,100.0,25.0,2,16.666666666666664,75.0,50.0,0.0,100.0,0.0,0.0,0.0,75.0,,0
22942,30.0,0.0,0,0.0,100.0,,50.0,,,,,,,0
22943,0.0,0.0,1,8.333333333333332,,,,,,,,,50.0,0
22944,100.0,25.0,1,8.333333333333332,75.0,75.0,0.0,50.0,0.0,0.0,0.0,50.0,80.0,0
22945,100.0,25.0,3,25.0,75.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
22946,100.0,25.0,3,25.0,75.0,50.0,50.0,100.0,100.0,0.0,0.0,0.0,,0
22947,0.0,0.0,0,0.0,,,,,,,,,,0
22948,100.0,37.5,3,25.0,100.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,,100
22949,100.0,37.5,3,25.0,75.0,75.0,100.0,100.0,100.0,0.0,0.0,50.0,,0
22950,30.0,0.0,3,25.0,50.0,,0.0,,,,,,40.0,0
22951,100.0,25.0,3,25.0,25.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,,0
22952,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
22953,0.0,0.0,0,0.0,,,,,,,,,,0
22954,100.0,50.0,2,16.666666666666664,100.0,50.0,0.0,100.0,0.0,0.0,0.0,25.0,80.0,0
22955,0.0,0.0,0,0.0,,,,,,,,,50.0,0
22956,100.0,50.0,2,16.666666666666664,75.0,50.0,0.0,50.0,100.0,0.0,0.0,25.0,70.0,0
22957,100.0,37.5,1,8.333333333333332,25.0,25.0,0.0,100.0,100.0,100.0,0.0,25.0,,0
22958,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,100.0,0
22959,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
22960,100.0,25.0,2,16.666666666666664,75.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
22961,100.0,50.0,2,16.666666666666664,75.0,75.0,50.0,100.0,100.0,100.0,0.0,75.0,,100
22962,100.0,25.0,1,8.333333333333332,75.0,25.0,0.0,50.0,100.0,0.0,0.0,75.0,70.0,0
22963,100.0,50.0,3,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100
22964,30.0,0.0,0,0.0,50.0,,0.0,,,,,,70.0,0
22965,30.0,0.0,1,8.333333333333332,50.0,,50.0,,,,,,30.0,0
22966,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
22967,100.0,0.0,1,8.333333333333332,50.0,25.0,0.0,100.0,0.0,0.0,0.0,50.0,,0
22968,100.0,62.5,3,25.0,100.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,100.0,100
22969,30.0,0.0,0,0.0,50.0,,0.0,,,,,,60.0,0
22970,100.0,37.5,4,33.33333333333333,75.0,25.0,100.0,100.0,100.0,0.0,0.0,75.0,,100
22971,100.0,25.0,3,25.0,75.0,50.0,0.0,100.0,0.0,0.0,0.0,75.0,90.0,0
22972,30.0,0.0,3,25.0,40.0,,0.0,,,,,,80.0,0
22973,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,80.0,0
22974,100.0,50.0,3,25.0,100.0,75.0,0.0,50.0,0.0,0.0,0.0,75.0,80.0,100
22975,30.0,0.0,1,8.333333333333332,25.0,,0.0,,,,,,80.0,0
22976,30.0,0.0,0,0.0,50.0,,50.0,,,,,,,0
22977,100.0,12.5,5,41.66666666666667,50.0,25.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,0
22978,0.0,0.0,0,0.0,,,,,,,,,,0
22979,100.0,25.0,1,8.333333333333332,50.0,75.0,100.0,50.0,100.0,0.0,0.0,50.0,,0
22980,100.0,37.5,4,33.33333333333333,50.0,50.0,0.0,100.0,100.0,0.0,0.0,0.0,,100
22981,0.0,0.0,0,0.0,,,,,,,,,,0
22982,100.0,12.5,1,8.333333333333332,75.0,50.0,50.0,50.0,0.0,0.0,0.0,25.0,,0
22983,100.0,25.0,5,41.66666666666667,75.0,75.0,100.0,100.0,0.0,0.0,0.0,75.0,70.0,0
22984,100.0,25.0,3,25.0,75.0,75.0,0.0,100.0,100.0,0.0,100.0,50.0,80.0,0
22985,100.0,62.5,2,16.666666666666664,75.0,75.0,0.0,100.0,100.0,0.0,0.0,25.0,,100
22986,100.0,50.0,3,25.0,75.0,25.0,0.0,100.0,100.0,100.0,0.0,75.0,50.0,100
22987,0.0,0.0,2,16.666666666666664,,,,,,,,,,0
22988,100.0,37.5,2,16.666666666666664,100.0,100.0,0.0,100.0,100.0,100.0,0.0,75.0,70.0,100
22989,100.0,37.5,1,8.333333333333332,75.0,50.0,0.0,100.0,100.0,100.0,0.0,75.0,70.0,0
22990,100.0,0.0,7,58.333333333333336,75.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,,0
22991,0.0,0.0,0,0.0,,,,,,,,,90.0,0
22992,0.0,0.0,0,0.0,,,,,,,,,80.0,0
22993,100.0,12.5,4,33.33333333333333,75.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,80.0,0
22994,100.0,25.0,1,8.333333333333332,75.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,,100
22995,100.0,25.0,2,16.666666666666664,75.0,25.0,50.0,50.0,0.0,0.0,0.0,25.0,,0
22996,100.0,37.5,2,16.666666666666664,75.0,50.0,0.0,50.0,100.0,100.0,0.0,75.0,20.0,0
22997,100.0,25.0,1,8.333333333333332,75.0,25.0,0.0,100.0,0.0,0.0,0.0,25.0,70.0,0
22998,100.0,25.0,1,8.333333333333332,75.0,50.0,0.0,50.0,100.0,100.0,100.0,50.0,90.0,0
22999,100.0,0.0,2,16.666666666666664,50.0,0.0,50.0,0.0,100.0,0.0,100.0,25.0,80.0,0
23000,100.0,25.0,3,25.0,75.0,50.0,100.0,100.0,100.0,0.0,0.0,25.0,90.0,0
23001,0.0,0.0,2,16.666666666666664,,,,,,,,,80.0,0
23002,100.0,0.0,2,16.666666666666664,40.0,50.0,100.0,100.0,0.0,0.0,0.0,25.0,,0
23003,100.0,50.0,11,91.66666666666666,75.0,75.0,0.0,100.0,0.0,0.0,0.0,75.0,70.0,0
23004,100.0,62.5,4,33.33333333333333,75.0,50.0,50.0,50.0,100.0,0.0,0.0,50.0,60.0,100
23005,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
23006,100.0,50.0,5,41.66666666666667,75.0,75.0,0.0,50.0,100.0,100.0,0.0,50.0,70.0,100
23007,0.0,0.0,1,8.333333333333332,,,,,,,,,80.0,0
23008,100.0,12.5,2,16.666666666666664,50.0,0.0,0.0,50.0,100.0,0.0,0.0,75.0,70.0,0
23009,0.0,0.0,2,16.666666666666664,,,,,,,,,100.0,0
23010,0.0,0.0,0,0.0,,,,,,,,,80.0,0
23011,100.0,62.5,3,25.0,100.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,,100
23012,0.0,0.0,0,0.0,,,,,,,,,70.0,0
23013,100.0,25.0,1,8.333333333333332,75.0,25.0,50.0,100.0,0.0,0.0,0.0,25.0,,0
23014,0.0,0.0,2,16.666666666666664,,,,,,,,,70.0,0
23015,100.0,37.5,2,16.666666666666664,50.0,50.0,0.0,50.0,100.0,0.0,0.0,25.0,,0
23016,0.0,0.0,0,0.0,,,,,,,,,,0
23017,100.0,0.0,3,25.0,,75.0,0.0,50.0,100.0,0.0,0.0,,,0
23018,100.0,12.5,2,16.666666666666664,75.0,25.0,100.0,100.0,100.0,100.0,0.0,0.0,70.0,0
23019,100.0,25.0,2,16.666666666666664,75.0,25.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
23020,100.0,25.0,1,8.333333333333332,75.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,,100
23021,100.0,25.0,4,33.33333333333333,75.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,,0
23022,0.0,0.0,0,0.0,,,,,,,,,,0
23023,0.0,0.0,0,0.0,,,,,,,,,,0
23024,100.0,12.5,3,25.0,75.0,75.0,0.0,100.0,0.0,0.0,0.0,75.0,70.0,0
23025,0.0,0.0,0,0.0,,,,,,,,,50.0,0
23026,100.0,12.5,1,8.333333333333332,75.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,,0
23027,100.0,25.0,1,8.333333333333332,100.0,50.0,50.0,100.0,0.0,100.0,0.0,25.0,,0
23028,0.0,0.0,1,8.333333333333332,,,,,,,,,30.0,0
23029,0.0,0.0,3,25.0,,,,,,,,,90.0,0
23030,100.0,50.0,2,16.666666666666664,75.0,50.0,0.0,0.0,100.0,0.0,100.0,50.0,100.0,0
23031,100.0,12.5,2,16.666666666666664,50.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0
23032,0.0,0.0,0,0.0,,,,,,,,,20.0,0
23033,100.0,37.5,7,58.333333333333336,75.0,75.0,0.0,100.0,0.0,0.0,0.0,25.0,,0
23034,30.0,0.0,0,0.0,50.0,,0.0,,,,,,,0
23035,100.0,25.0,3,25.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,75.0,70.0,0
23036,100.0,12.5,2,16.666666666666664,75.0,50.0,50.0,50.0,100.0,0.0,0.0,25.0,,0
23037,100.0,12.5,1,8.333333333333332,75.0,100.0,0.0,100.0,100.0,0.0,0.0,75.0,80.0,0
23038,100.0,37.5,3,25.0,75.0,50.0,50.0,50.0,0.0,0.0,0.0,75.0,,0
23039,100.0,12.5,1,8.333333333333332,100.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,,0
23040,0.0,0.0,0,0.0,,,,,,,,,30.0,0
23041,100.0,37.5,2,16.666666666666664,75.0,75.0,50.0,50.0,100.0,0.0,0.0,25.0,70.0,100
23042,100.0,25.0,1,8.333333333333332,100.0,50.0,0.0,100.0,0.0,0.0,0.0,25.0,70.0,0
23043,0.0,0.0,1,8.333333333333332,,,,,,,,,50.0,0
23044,100.0,25.0,4,33.33333333333333,100.0,50.0,0.0,100.0,0.0,100.0,0.0,75.0,70.0,0
23045,100.0,25.0,0,0.0,50.0,75.0,100.0,0.0,0.0,0.0,0.0,50.0,,0
23046,0.0,0.0,0,0.0,,,,,,,,,,0
23047,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
23048,30.0,0.0,1,8.333333333333332,75.0,,0.0,,,,,,70.0,0
23049,100.0,0.0,1,8.333333333333332,75.0,75.0,0.0,100.0,100.0,0.0,0.0,50.0,90.0,0
23050,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,,0
23051,100.0,0.0,0,0.0,50.0,25.0,0.0,0.0,100.0,0.0,0.0,25.0,,0
23052,100.0,12.5,8,66.66666666666666,75.0,25.0,0.0,100.0,100.0,0.0,0.0,50.0,,0
23053,100.0,12.5,2,16.666666666666664,0.0,0.0,0.0,50.0,0.0,0.0,0.0,25.0,70.0,0
23054,30.0,0.0,0,0.0,100.0,,50.0,,,,,,50.0,0
23055,100.0,25.0,2,16.666666666666664,50.0,50.0,0.0,50.0,100.0,0.0,0.0,50.0,100.0,0
23056,100.0,37.5,4,33.33333333333333,75.0,50.0,0.0,50.0,0.0,0.0,0.0,75.0,90.0,0
23057,100.0,0.0,1,8.333333333333332,50.0,50.0,100.0,50.0,0.0,0.0,0.0,50.0,,0
23058,30.0,0.0,0,0.0,75.0,,0.0,,,,,,,0
23059,100.0,100.0,3,25.0,100.0,50.0,0.0,0.0,100.0,100.0,100.0,100.0,,100
23060,100.0,0.0,6,50.0,75.0,50.0,0.0,100.0,100.0,100.0,100.0,50.0,,0
23061,30.0,0.0,1,8.333333333333332,0.0,,0.0,,,,,,,0
23062,100.0,25.0,6,50.0,100.0,75.0,0.0,50.0,100.0,0.0,0.0,75.0,90.0,0
23063,30.0,0.0,3,25.0,75.0,,0.0,,,,,,,0
23064,100.0,12.5,1,8.333333333333332,25.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,,0
23065,100.0,25.0,1,8.333333333333332,100.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,,0
23066,100.0,37.5,3,25.0,75.0,50.0,50.0,100.0,0.0,0.0,0.0,75.0,70.0,0
23067,0.0,0.0,2,16.666666666666664,,,,,,,,,,0
23068,0.0,0.0,0,0.0,,,,,,,,,,0
23069,100.0,37.5,3,25.0,75.0,75.0,50.0,50.0,0.0,0.0,100.0,25.0,80.0,0
23070,100.0,12.5,1,8.333333333333332,50.0,25.0,50.0,0.0,100.0,0.0,0.0,0.0,30.0,0
23071,0.0,0.0,0,0.0,,,,,,,,,80.0,0
23072,0.0,0.0,0,0.0,,,,,,,,,,0
23073,100.0,37.5,4,33.33333333333333,100.0,75.0,100.0,100.0,100.0,100.0,0.0,75.0,,100
23074,100.0,12.5,2,16.666666666666664,75.0,25.0,0.0,100.0,100.0,100.0,0.0,75.0,80.0,0
23075,100.0,37.5,1,8.333333333333332,40.0,50.0,0.0,100.0,100.0,100.0,0.0,25.0,,100
23076,100.0,50.0,4,33.33333333333333,75.0,50.0,50.0,100.0,100.0,100.0,0.0,75.0,,0
23077,100.0,50.0,2,16.666666666666664,50.0,25.0,0.0,100.0,100.0,0.0,0.0,25.0,,0
23078,0.0,0.0,2,16.666666666666664,,,,,,,,,,0
23079,100.0,0.0,2,16.666666666666664,50.0,50.0,50.0,0.0,100.0,0.0,0.0,50.0,,0
23080,100.0,62.5,2,16.666666666666664,75.0,25.0,0.0,100.0,100.0,0.0,0.0,25.0,,100
23081,100.0,50.0,2,16.666666666666664,100.0,50.0,0.0,50.0,0.0,0.0,0.0,75.0,80.0,100
23082,0.0,0.0,0,0.0,,,,,,,,,,0
23083,100.0,37.5,1,8.333333333333332,100.0,50.0,0.0,50.0,100.0,100.0,0.0,100.0,80.0,100
23084,100.0,37.5,3,25.0,50.0,75.0,50.0,50.0,100.0,100.0,0.0,75.0,,100
23085,100.0,100.0,4,33.33333333333333,100.0,75.0,100.0,100.0,100.0,100.0,0.0,50.0,,100
23086,100.0,62.5,10,83.33333333333334,75.0,75.0,50.0,100.0,0.0,100.0,0.0,75.0,,100
23087,100.0,50.0,3,25.0,75.0,50.0,0.0,100.0,100.0,0.0,0.0,100.0,,0
23088,30.0,0.0,0,0.0,50.0,,0.0,,,,,,,0
23089,0.0,0.0,0,0.0,,,,,,,,,90.0,0
23090,0.0,0.0,0,0.0,,,,,,,,,30.0,0
23091,0.0,0.0,0,0.0,,,,,,,,,,0
23092,100.0,12.5,4,33.33333333333333,50.0,50.0,0.0,,,,,0.0,80.0,0
23093,100.0,0.0,1,8.333333333333332,50.0,50.0,,0.0,100.0,0.0,0.0,0.0,,0
23094,100.0,25.0,1,8.333333333333332,75.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,90.0,0
23095,100.0,25.0,2,16.666666666666664,75.0,75.0,50.0,0.0,100.0,0.0,0.0,75.0,,0
23096,100.0,25.0,1,8.333333333333332,75.0,50.0,100.0,50.0,100.0,0.0,0.0,50.0,,0
23097,100.0,25.0,1,8.333333333333332,100.0,50.0,0.0,50.0,0.0,0.0,100.0,25.0,80.0,100
23098,100.0,37.5,2,16.666666666666664,75.0,50.0,0.0,50.0,100.0,100.0,0.0,50.0,60.0,100
23099,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
23100,100.0,25.0,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,0.0,0.0,25.0,,100
23101,30.0,0.0,0,0.0,50.0,,0.0,,,,,,,0
23102,100.0,12.5,1,8.333333333333332,25.0,0.0,0.0,100.0,0.0,100.0,0.0,25.0,90.0,0
23103,100.0,37.5,1,8.333333333333332,75.0,75.0,100.0,100.0,100.0,0.0,0.0,50.0,70.0,100
23104,0.0,0.0,0,0.0,,,,,,,,,,0
23105,100.0,0.0,0,0.0,100.0,,0.0,100.0,0.0,0.0,0.0,,,0
23106,30.0,0.0,0,0.0,50.0,,50.0,,,,,,70.0,0
23107,100.0,25.0,2,16.666666666666664,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0
23108,100.0,12.5,2,16.666666666666664,50.0,50.0,0.0,50.0,100.0,0.0,0.0,,,0
23109,100.0,37.5,1,8.333333333333332,100.0,100.0,0.0,50.0,100.0,100.0,0.0,75.0,0.0,0
23110,100.0,62.5,3,25.0,75.0,50.0,0.0,50.0,100.0,0.0,0.0,100.0,60.0,0
23111,100.0,0.0,2,16.666666666666664,50.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,100.0,0
23112,0.0,0.0,0,0.0,,,,,,,,,70.0,0
23113,100.0,25.0,1,8.333333333333332,25.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,60.0,0
23114,30.0,0.0,1,8.333333333333332,50.0,,50.0,,,,,,70.0,0
23115,0.0,0.0,0,0.0,,,,,,,,,,0
23116,100.0,25.0,1,8.333333333333332,75.0,75.0,0.0,50.0,0.0,0.0,0.0,25.0,90.0,0
