RespondentID,AI_Adoption,AI_WorkflowCoverage_Current,AI_ToolBreadth_Absolute,AI_ToolBreadth_Relative,AI_Attitude,AI_Trust,AI_ExpectedBenefits_Efficiency,AI_ExpectedBenefits_Learning,AI_ExpectedBenefits_Quality,AI_ExpectedBenefits_Collab,AI_UseForLearning
58593,100.0,12.5,0,0.0,75.0,50.0,100.0,100.0,0.0,0.0,0
58594,0.0,0.0,0,0.0,,,,,,,0
58595,0.0,0.0,2,10.0,,,,,,,0
58596,0.0,0.0,0,0.0,,,,,,,0
58597,100.0,37.5,1,5.0,75.0,25.0,100.0,100.0,0.0,0.0,100
58598,100.0,0.0,2,10.0,50.0,25.0,50.0,100.0,100.0,0.0,0
58599,0.0,0.0,0,0.0,,,,,,,0
58600,0.0,0.0,0,0.0,,,,,,,0
58601,100.0,25.0,4,20.0,40.0,50.0,50.0,100.0,0.0,0.0,0
58602,30.0,0.0,1,5.0,100.0,75.0,,,,,0
58603,0.0,0.0,0,0.0,,,,,,,0
58604,100.0,12.5,5,25.0,75.0,50.0,100.0,0.0,0.0,0.0,0
58605,100.0,12.5,2,10.0,100.0,75.0,100.0,100.0,0.0,0.0,0
58606,100.0,50.0,7,35.0,50.0,25.0,100.0,0.0,0.0,0.0,100
58607,0.0,0.0,0,0.0,,,,,,,0
58608,100.0,37.5,5,25.0,100.0,100.0,100.0,100.0,100.0,0.0,0
58609,100.0,12.5,2,10.0,75.0,25.0,50.0,0.0,0.0,0.0,0
58610,0.0,0.0,1,5.0,,,,,,,0
58611,100.0,12.5,0,0.0,100.0,25.0,50.0,0.0,0.0,0.0,0
58612,30.0,0.0,0,0.0,75.0,75.0,,,,,0
58613,0.0,0.0,0,0.0,,,,,,,0
58614,30.0,0.0,3,15.0,75.0,25.0,,,,,0
58615,0.0,0.0,0,0.0,,,,,,,0
58616,0.0,0.0,0,0.0,,,,,,,0
58617,100.0,12.5,3,15.0,75.0,75.0,100.0,0.0,100.0,0.0,0
58618,100.0,50.0,2,10.0,100.0,50.0,100.0,100.0,100.0,100.0,100
58619,0.0,0.0,2,10.0,,,,,,,0
58620,0.0,0.0,0,0.0,,,,,,,0
58621,100.0,12.5,1,5.0,75.0,50.0,100.0,100.0,0.0,0.0,0
58622,100.0,25.0,3,15.0,75.0,50.0,100.0,100.0,0.0,0.0,0
58623,100.0,12.5,1,5.0,100.0,100.0,50.0,0.0,0.0,0.0,0
58624,0.0,0.0,0,0.0,,,,,,,0
58625,0.0,0.0,0,0.0,,,,,,,0
58626,100.0,25.0,2,10.0,50.0,0.0,50.0,0.0,0.0,0.0,100
58627,100.0,37.5,2,10.0,100.0,0.0,50.0,0.0,0.0,0.0,100
58628,0.0,0.0,0,0.0,,,,,,,0
58629,100.0,12.5,0,0.0,100.0,100.0,50.0,0.0,0.0,0.0,100
58630,100.0,25.0,4,20.0,75.0,75.0,100.0,0.0,0.0,0.0,0
58631,30.0,0.0,1,5.0,50.0,50.0,,,,,0
58632,0.0,0.0,0,0.0,,,,,,,0
58633,,0.0,0,0.0,,,,,,,0
58634,100.0,12.5,1,5.0,75.0,75.0,100.0,0.0,0.0,0.0,0
58635,30.0,0.0,1,5.0,75.0,75.0,,,,,0
58636,,0.0,0,0.0,,,,,,,0
58637,30.0,0.0,1,5.0,50.0,50.0,,,,,0
58638,0.0,0.0,0,0.0,,,,,,,0
58639,0.0,0.0,2,10.0,,,,,,,0
58640,0.0,0.0,0,0.0,,,,,,,0
58641,100.0,37.5,1,5.0,100.0,75.0,50.0,100.0,0.0,0.0,0
58642,100.0,25.0,1,5.0,75.0,75.0,100.0,100.0,0.0,0.0,100
58643,100.0,75.0,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,100
58644,30.0,0.0,0,0.0,100.0,75.0,,,,,0
58645,100.0,37.5,1,5.0,50.0,0.0,50.0,100.0,0.0,0.0,0
58646,100.0,37.5,3,15.0,75.0,25.0,100.0,100.0,100.0,0.0,0
58647,30.0,0.0,0,0.0,25.0,25.0,,,,,0
58648,30.0,0.0,1,5.0,75.0,50.0,,,,,0
58649,0.0,0.0,2,10.0,,,,,,,0
58650,30.0,0.0,2,10.0,100.0,100.0,,,,,0
58651,100.0,12.5,4,20.0,75.0,25.0,50.0,0.0,0.0,0.0,0
58652,30.0,0.0,1,5.0,75.0,50.0,,,,,0
58653,30.0,0.0,1,5.0,75.0,75.0,,,,,0
58654,100.0,12.5,4,20.0,75.0,75.0,100.0,100.0,100.0,0.0,0
58655,100.0,37.5,2,10.0,100.0,75.0,100.0,100.0,0.0,0.0,0
58656,0.0,0.0,0,0.0,,,,,,,0
58657,30.0,0.0,1,5.0,75.0,50.0,,,,,0
58658,100.0,0.0,1,5.0,75.0,50.0,100.0,100.0,0.0,0.0,0
58659,100.0,37.5,2,10.0,100.0,75.0,50.0,0.0,0.0,0.0,0
58660,100.0,25.0,1,5.0,100.0,50.0,100.0,100.0,0.0,0.0,0
58661,0.0,0.0,0,0.0,,,,,,,0
58662,30.0,0.0,0,0.0,40.0,50.0,,,,,0
58663,0.0,0.0,0,0.0,,,,,,,0
58664,0.0,0.0,1,5.0,,,,,,,0
58665,100.0,37.5,2,10.0,50.0,75.0,100.0,0.0,0.0,0.0,0
58666,100.0,12.5,2,10.0,100.0,75.0,100.0,0.0,0.0,0.0,0
58667,100.0,0.0,1,5.0,25.0,25.0,100.0,0.0,0.0,0.0,0
58668,100.0,37.5,2,10.0,100.0,0.0,100.0,100.0,0.0,0.0,100
58669,0.0,0.0,0,0.0,,,,,,,0
58670,100.0,50.0,4,20.0,75.0,50.0,100.0,100.0,0.0,0.0,100
58671,100.0,75.0,3,15.0,100.0,25.0,100.0,100.0,100.0,0.0,100
58672,30.0,0.0,1,5.0,75.0,25.0,,,,,0
58673,30.0,0.0,2,10.0,50.0,25.0,,,,,0
58674,,0.0,0,0.0,,,,,,,0
58675,0.0,0.0,1,5.0,,,,,,,0
58676,100.0,37.5,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,0
58677,100.0,0.0,0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0
58678,100.0,0.0,2,10.0,40.0,50.0,50.0,0.0,0.0,0.0,0
58679,30.0,0.0,2,10.0,100.0,75.0,,,,,0
58680,0.0,0.0,1,5.0,,,,,,,0
58681,0.0,0.0,0,0.0,,,,,,,0
58682,100.0,37.5,5,25.0,75.0,25.0,100.0,0.0,0.0,0.0,100
58683,100.0,12.5,1,5.0,50.0,25.0,0.0,100.0,100.0,0.0,0
58684,30.0,0.0,0,0.0,75.0,50.0,,,,,0
58685,0.0,0.0,2,10.0,,,,,,,0
58686,100.0,37.5,8,40.0,75.0,75.0,100.0,100.0,0.0,0.0,100
58687,0.0,0.0,2,10.0,,,,,,,0
58688,100.0,25.0,4,20.0,100.0,50.0,100.0,100.0,100.0,0.0,0
58689,100.0,25.0,7,35.0,100.0,75.0,100.0,100.0,0.0,0.0,0
58690,30.0,0.0,4,20.0,100.0,0.0,,,,,0
58691,100.0,62.5,3,15.0,75.0,75.0,100.0,100.0,100.0,100.0,0
58692,100.0,25.0,3,15.0,75.0,75.0,100.0,100.0,0.0,0.0,0
58693,30.0,0.0,0,0.0,75.0,25.0,,,,,0
58694,30.0,0.0,3,15.0,50.0,75.0,,,,,0
58695,30.0,0.0,1,5.0,75.0,75.0,,,,,0
58696,100.0,12.5,1,5.0,75.0,75.0,100.0,0.0,0.0,0.0,0
58697,100.0,25.0,3,15.0,75.0,50.0,100.0,100.0,0.0,0.0,0
58698,100.0,25.0,1,5.0,100.0,75.0,100.0,100.0,100.0,0.0,0
58699,100.0,37.5,3,15.0,75.0,50.0,100.0,0.0,0.0,0.0,0
58700,100.0,25.0,0,0.0,100.0,75.0,100.0,100.0,100.0,0.0,0
58701,0.0,0.0,2,10.0,,,,,,,0
58702,100.0,75.0,4,20.0,100.0,50.0,100.0,0.0,100.0,0.0,0
58703,100.0,12.5,2,10.0,75.0,50.0,100.0,100.0,0.0,0.0,0
58704,0.0,0.0,0,0.0,,,,,,,0
58705,30.0,0.0,0,0.0,75.0,25.0,,,,,0
58706,30.0,0.0,0,0.0,40.0,50.0,,,,,0
58707,100.0,25.0,1,5.0,100.0,75.0,100.0,100.0,0.0,0.0,0
58708,30.0,0.0,0,0.0,75.0,50.0,,,,,0
58709,0.0,0.0,0,0.0,,,,,,,0
58710,0.0,0.0,0,0.0,,,,,,,0
58711,0.0,0.0,0,0.0,,,,,,,0
58712,30.0,0.0,1,5.0,75.0,50.0,,,,,0
58713,100.0,12.5,1,5.0,75.0,25.0,100.0,100.0,100.0,0.0,0
58714,100.0,12.5,1,5.0,75.0,25.0,50.0,0.0,0.0,0.0,0
58715,0.0,0.0,0,0.0,,,,,,,0
58716,30.0,0.0,4,20.0,100.0,75.0,,,,,0
58717,0.0,0.0,0,0.0,,,,,,,0
58718,100.0,12.5,5,25.0,100.0,50.0,100.0,0.0,0.0,0.0,0
58719,0.0,0.0,3,15.0,,,,,,,0
58720,30.0,0.0,0,0.0,75.0,75.0,,,,,0
58721,30.0,0.0,0,0.0,50.0,25.0,,,,,0
58722,30.0,0.0,1,5.0,40.0,50.0,,,,,0
58723,0.0,0.0,0,0.0,,,,,,,0
58724,30.0,0.0,1,5.0,100.0,50.0,,,,,0
58725,100.0,12.5,2,10.0,100.0,0.0,50.0,100.0,0.0,0.0,0
58726,100.0,50.0,5,25.0,100.0,75.0,100.0,100.0,100.0,0.0,100
58727,30.0,0.0,0,0.0,40.0,50.0,,,,,0
58728,100.0,25.0,2,10.0,50.0,75.0,50.0,100.0,0.0,0.0,0
58729,0.0,0.0,0,0.0,,,,,,,0
58730,100.0,0.0,1,5.0,75.0,25.0,100.0,100.0,0.0,0.0,0
58731,100.0,37.5,3,15.0,50.0,50.0,100.0,0.0,100.0,100.0,100
58732,100.0,62.5,3,15.0,100.0,75.0,100.0,100.0,100.0,100.0,100
58733,0.0,0.0,0,0.0,,,,,,,0
58734,100.0,12.5,2,10.0,75.0,75.0,50.0,100.0,100.0,0.0,0
58735,100.0,25.0,1,5.0,50.0,0.0,50.0,100.0,0.0,0.0,100
58736,0.0,0.0,0,0.0,,,,,,,0
58737,100.0,25.0,3,15.0,75.0,75.0,50.0,100.0,0.0,0.0,0
58738,30.0,0.0,0,0.0,40.0,50.0,,,,,0
58739,0.0,0.0,1,5.0,,,,,,,0
58740,100.0,25.0,3,15.0,75.0,0.0,0.0,100.0,100.0,100.0,0
58741,100.0,37.5,1,5.0,75.0,75.0,50.0,100.0,0.0,0.0,100
58742,100.0,37.5,4,20.0,75.0,50.0,100.0,100.0,0.0,0.0,0
58743,100.0,12.5,2,10.0,75.0,75.0,100.0,100.0,0.0,100.0,0
58744,100.0,50.0,1,5.0,75.0,25.0,100.0,0.0,0.0,0.0,0
58745,100.0,12.5,1,5.0,75.0,75.0,0.0,0.0,0.0,100.0,0
58746,0.0,0.0,0,0.0,,,,,,,0
58747,100.0,12.5,3,15.0,75.0,75.0,50.0,0.0,0.0,0.0,0
58748,100.0,62.5,3,15.0,50.0,75.0,50.0,0.0,100.0,0.0,0
58749,30.0,0.0,3,15.0,100.0,75.0,,,,,0
58750,30.0,0.0,1,5.0,75.0,50.0,,,,,0
58751,100.0,0.0,0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0
58752,,0.0,0,0.0,,,,,,,0
58753,100.0,25.0,1,5.0,50.0,50.0,100.0,0.0,0.0,0.0,0
58754,100.0,25.0,2,10.0,75.0,75.0,50.0,100.0,100.0,0.0,100
58755,100.0,12.5,6,30.0,100.0,75.0,50.0,100.0,0.0,0.0,0
58756,0.0,0.0,0,0.0,,,,,,,0
58757,100.0,25.0,1,5.0,100.0,75.0,0.0,100.0,100.0,0.0,0
58758,0.0,0.0,1,5.0,,,,,,,0
58759,100.0,12.5,1,5.0,75.0,75.0,50.0,100.0,0.0,0.0,0
58760,0.0,0.0,0,0.0,,,,,,,0
58761,30.0,0.0,1,5.0,50.0,50.0,,,,,0
58762,0.0,0.0,1,5.0,,,,,,,0
58763,30.0,0.0,21,105.0,25.0,50.0,,,,,0
58764,100.0,37.5,2,10.0,75.0,50.0,50.0,100.0,0.0,0.0,100
58765,0.0,0.0,0,0.0,,,,,,,0
58766,,0.0,0,0.0,,,,,,,0
58767,0.0,0.0,0,0.0,,,,,,,0
58768,100.0,25.0,3,15.0,75.0,75.0,100.0,100.0,0.0,0.0,0
58769,30.0,0.0,0,0.0,100.0,50.0,,,,,0
58770,100.0,12.5,1,5.0,50.0,0.0,,,,,0
58771,30.0,0.0,1,5.0,75.0,25.0,,,,,0
58772,0.0,0.0,1,5.0,,,,,,,0
58773,100.0,12.5,1,5.0,75.0,0.0,100.0,0.0,100.0,0.0,0
58774,0.0,0.0,0,0.0,,,,,,,0
58775,100.0,25.0,2,10.0,75.0,75.0,50.0,0.0,0.0,0.0,0
58776,0.0,0.0,2,10.0,,,,,,,0
58777,100.0,0.0,0,0.0,50.0,50.0,0.0,100.0,0.0,0.0,0
58778,30.0,0.0,1,5.0,75.0,75.0,,,,,0
58779,30.0,0.0,1,5.0,75.0,75.0,,,,,0
58780,30.0,0.0,0,0.0,75.0,75.0,,,,,0
58781,30.0,0.0,0,0.0,50.0,25.0,,,,,0
58782,100.0,37.5,3,15.0,100.0,75.0,100.0,100.0,0.0,0.0,100
58783,100.0,25.0,5,25.0,100.0,50.0,50.0,100.0,0.0,0.0,0
58784,30.0,0.0,4,20.0,75.0,0.0,,,,,0
58785,30.0,0.0,0,0.0,75.0,75.0,,,,,0
58786,0.0,0.0,1,5.0,,,,,,,0
58787,100.0,25.0,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,0
58788,,0.0,0,0.0,,,,,,,0
58789,100.0,25.0,1,5.0,75.0,75.0,100.0,0.0,0.0,0.0,0
58790,100.0,37.5,2,10.0,75.0,100.0,100.0,0.0,0.0,100.0,0
58791,0.0,0.0,0,0.0,,,,,,,0
58792,30.0,0.0,0,0.0,40.0,50.0,,,,,0
58793,,0.0,0,0.0,,,,,,,0
58794,30.0,0.0,1,5.0,50.0,25.0,,,,,0
58795,100.0,25.0,1,5.0,100.0,50.0,100.0,100.0,0.0,0.0,0
58796,100.0,37.5,3,15.0,100.0,25.0,100.0,100.0,100.0,0.0,0
58797,,0.0,0,0.0,,,,,,,0
58798,0.0,0.0,3,15.0,,,,,,,0
58799,0.0,0.0,0,0.0,,,,,,,0
58800,100.0,12.5,2,10.0,75.0,75.0,100.0,100.0,100.0,0.0,0
58801,30.0,0.0,1,5.0,100.0,50.0,,,,,0
58802,30.0,0.0,1,5.0,75.0,25.0,,,,,0
58803,0.0,0.0,0,0.0,,,,,,,0
58804,100.0,12.5,3,15.0,75.0,75.0,100.0,0.0,0.0,0.0,0
58805,100.0,25.0,5,25.0,75.0,75.0,50.0,0.0,0.0,0.0,0
58806,30.0,0.0,2,10.0,100.0,75.0,,,,,0
58807,30.0,0.0,1,5.0,75.0,25.0,,,,,0
58808,30.0,0.0,2,10.0,75.0,50.0,,,,,0
58809,0.0,0.0,2,10.0,,,,,,,0
58810,100.0,37.5,2,10.0,100.0,75.0,100.0,100.0,100.0,100.0,0
58811,30.0,0.0,1,5.0,75.0,50.0,,,,,0
58812,100.0,25.0,1,5.0,100.0,50.0,50.0,100.0,0.0,0.0,100
58813,30.0,0.0,0,0.0,75.0,50.0,,,,,0
58814,30.0,0.0,0,0.0,40.0,25.0,,,,,0
58815,0.0,0.0,0,0.0,,,,,,,0
58816,0.0,0.0,1,5.0,,,,,,,0
58817,100.0,25.0,2,10.0,25.0,75.0,100.0,100.0,0.0,0.0,0
58818,0.0,0.0,0,0.0,,,,,,,0
58819,100.0,62.5,5,25.0,100.0,75.0,100.0,100.0,100.0,0.0,100
58820,100.0,25.0,1,5.0,100.0,100.0,100.0,100.0,100.0,0.0,0
58821,30.0,0.0,0,0.0,50.0,25.0,,,,,0
58822,100.0,37.5,1,5.0,75.0,75.0,100.0,100.0,0.0,100.0,100
58823,100.0,12.5,5,25.0,75.0,75.0,100.0,100.0,0.0,0.0,0
58824,0.0,0.0,0,0.0,,,,,,,0
58825,0.0,0.0,0,0.0,,,,,,,0
58826,100.0,25.0,1,5.0,75.0,50.0,100.0,0.0,0.0,0.0,0
58827,0.0,0.0,1,5.0,,,,,,,0
58828,30.0,0.0,1,5.0,75.0,75.0,,,,,0
58829,100.0,12.5,8,40.0,40.0,100.0,0.0,0.0,100.0,0.0,100
58830,100.0,25.0,2,10.0,75.0,50.0,100.0,0.0,100.0,0.0,100
58831,100.0,12.5,1,5.0,75.0,50.0,50.0,100.0,100.0,0.0,100
58832,0.0,0.0,0,0.0,,,,,,,0
58833,0.0,0.0,2,10.0,,,,,,,0
58834,30.0,0.0,1,5.0,50.0,0.0,,,,,0
58835,100.0,12.5,1,5.0,75.0,50.0,100.0,0.0,100.0,0.0,0
58836,30.0,0.0,1,5.0,50.0,25.0,,,,,0
58837,100.0,25.0,1,5.0,50.0,50.0,0.0,0.0,0.0,0.0,100
58838,100.0,25.0,1,5.0,75.0,75.0,100.0,100.0,0.0,0.0,0
58839,100.0,0.0,1,5.0,75.0,75.0,50.0,100.0,0.0,0.0,0
58840,0.0,0.0,0,0.0,,,,,,,0
58841,100.0,37.5,5,25.0,100.0,75.0,100.0,100.0,100.0,0.0,0
58842,100.0,25.0,3,15.0,100.0,75.0,100.0,100.0,100.0,0.0,0
58843,0.0,0.0,1,5.0,,,,,,,0
58844,0.0,0.0,2,10.0,,,,,,,0
58845,30.0,0.0,1,5.0,100.0,75.0,,,,,0
58846,0.0,0.0,2,10.0,,,,,,,0
58847,100.0,37.5,5,25.0,100.0,75.0,100.0,100.0,0.0,0.0,100
58848,100.0,25.0,3,15.0,75.0,75.0,100.0,0.0,0.0,0.0,0
58849,100.0,25.0,2,10.0,50.0,50.0,50.0,100.0,0.0,0.0,0
58850,,0.0,0,0.0,,,,,,,0
58851,0.0,0.0,0,0.0,,,,,,,0
58852,30.0,0.0,0,0.0,75.0,25.0,,,,,0
58853,100.0,37.5,4,20.0,100.0,75.0,50.0,100.0,100.0,0.0,0
58854,100.0,25.0,3,15.0,75.0,75.0,100.0,100.0,100.0,0.0,0
58855,30.0,0.0,0,0.0,50.0,50.0,,,,,0
58856,30.0,0.0,0,0.0,50.0,50.0,,,,,0
58857,100.0,25.0,1,5.0,75.0,75.0,100.0,0.0,0.0,0.0,0
58858,0.0,0.0,0,0.0,,,,,,,0
58859,0.0,0.0,0,0.0,,,,,,,0
58860,0.0,0.0,2,10.0,,,,,,,0
58861,30.0,0.0,2,10.0,50.0,25.0,,,,,0
58862,100.0,25.0,3,15.0,75.0,25.0,100.0,100.0,0.0,0.0,100
58863,30.0,0.0,0,0.0,50.0,25.0,,,,,0
58864,0.0,0.0,2,10.0,,,,,,,0
58865,100.0,25.0,2,10.0,40.0,50.0,0.0,100.0,0.0,0.0,0
58866,100.0,37.5,1,5.0,75.0,75.0,50.0,100.0,0.0,0.0,0
58867,,0.0,0,0.0,,,,,,,0
58868,100.0,12.5,1,5.0,0.0,50.0,50.0,100.0,100.0,0.0,0
58869,0.0,0.0,0,0.0,,,,,,,0
58870,30.0,0.0,0,0.0,75.0,50.0,,,,,0
58871,30.0,0.0,0,0.0,50.0,50.0,,,,,0
58872,100.0,37.5,1,5.0,75.0,50.0,50.0,100.0,100.0,0.0,0
58873,0.0,0.0,0,0.0,,,,,,,0
58874,100.0,0.0,1,5.0,75.0,25.0,100.0,0.0,0.0,0.0,0
58875,100.0,75.0,7,35.0,75.0,75.0,100.0,100.0,100.0,0.0,100
58876,100.0,25.0,3,15.0,100.0,75.0,100.0,0.0,0.0,0.0,0
58877,30.0,0.0,1,5.0,50.0,25.0,,,,,0
58878,30.0,0.0,0,0.0,75.0,75.0,,,,,0
58879,30.0,0.0,3,15.0,75.0,50.0,,,,,0
58880,0.0,0.0,0,0.0,,,,,,,0
58881,30.0,0.0,0,0.0,75.0,50.0,,,,,0
58882,30.0,0.0,1,5.0,50.0,50.0,,,,,0
58883,30.0,0.0,3,15.0,100.0,75.0,,,,,0
58884,100.0,0.0,2,10.0,50.0,25.0,100.0,0.0,0.0,0.0,0
58885,30.0,0.0,3,15.0,75.0,75.0,,,,,0
58886,30.0,0.0,1,5.0,75.0,75.0,,,,,0
58887,30.0,0.0,2,10.0,75.0,50.0,,,,,0
58888,30.0,0.0,0,0.0,100.0,75.0,,,,,0
58889,100.0,12.5,1,5.0,100.0,0.0,50.0,100.0,0.0,0.0,0
58890,0.0,0.0,0,0.0,,,,,,,0
58891,100.0,37.5,4,20.0,75.0,50.0,100.0,100.0,0.0,0.0,0
58892,100.0,25.0,1,5.0,100.0,75.0,100.0,0.0,0.0,0.0,0
58893,100.0,37.5,3,15.0,100.0,75.0,100.0,100.0,0.0,100.0,0
58894,100.0,12.5,3,15.0,75.0,25.0,100.0,0.0,100.0,0.0,0
58895,,0.0,0,0.0,,,,,,,0
58896,30.0,0.0,0,0.0,75.0,50.0,,,,,0
58897,100.0,37.5,3,15.0,100.0,25.0,100.0,100.0,100.0,0.0,0
58898,30.0,0.0,2,10.0,75.0,50.0,,,,,0
58899,0.0,0.0,0,0.0,,,,,,,0
58900,30.0,0.0,1,5.0,75.0,75.0,,,,,0
58901,100.0,25.0,1,5.0,75.0,75.0,100.0,0.0,0.0,0.0,0
58902,100.0,37.5,3,15.0,75.0,75.0,50.0,100.0,0.0,0.0,0
58903,0.0,0.0,0,0.0,,,,,,,0
58904,100.0,25.0,2,10.0,100.0,50.0,50.0,100.0,0.0,0.0,0
58905,100.0,0.0,0,0.0,100.0,75.0,100.0,100.0,100.0,0.0,0
58906,30.0,0.0,4,20.0,75.0,75.0,,,,,0
58907,100.0,50.0,5,25.0,100.0,75.0,100.0,100.0,100.0,0.0,100
58908,0.0,0.0,1,5.0,,,,,,,0
58909,30.0,0.0,2,10.0,100.0,50.0,,,,,0
58910,0.0,0.0,0,0.0,,,,,,,0
58911,100.0,0.0,2,10.0,75.0,75.0,50.0,0.0,0.0,0.0,0
58912,0.0,0.0,0,0.0,,,,,,,0
58913,100.0,25.0,3,15.0,75.0,25.0,100.0,0.0,100.0,0.0,0
58914,100.0,12.5,0,0.0,100.0,75.0,50.0,100.0,0.0,0.0,0
58915,100.0,50.0,1,5.0,100.0,75.0,100.0,100.0,0.0,0.0,100
58916,100.0,37.5,4,20.0,100.0,75.0,100.0,100.0,100.0,0.0,0
58917,0.0,0.0,0,0.0,,,,,,,0
58918,30.0,0.0,0,0.0,75.0,75.0,,,,,0
58919,100.0,62.5,1,5.0,100.0,100.0,100.0,100.0,100.0,100.0,100
58920,0.0,0.0,0,0.0,,,,,,,0
58921,100.0,50.0,2,10.0,75.0,50.0,100.0,100.0,100.0,0.0,100
58922,30.0,0.0,0,0.0,40.0,50.0,,,,,0
58923,30.0,0.0,3,15.0,100.0,25.0,,,,,0
58924,100.0,37.5,4,20.0,75.0,50.0,50.0,100.0,100.0,0.0,0
58925,30.0,0.0,0,0.0,75.0,50.0,,,,,0
58926,100.0,100.0,2,10.0,100.0,50.0,100.0,100.0,100.0,0.0,100
58927,30.0,0.0,0,0.0,75.0,50.0,,,,,0
58928,100.0,12.5,2,10.0,75.0,50.0,100.0,0.0,0.0,0.0,0
58929,30.0,0.0,2,10.0,75.0,50.0,,,,,0
58930,0.0,0.0,3,15.0,,,,,,,0
58931,100.0,0.0,3,15.0,75.0,25.0,100.0,100.0,0.0,0.0,0
58932,0.0,0.0,2,10.0,,,,,,,0
58933,30.0,0.0,1,5.0,25.0,25.0,,,,,0
58934,100.0,62.5,3,15.0,100.0,50.0,100.0,100.0,100.0,100.0,100
58935,0.0,0.0,0,0.0,,,,,,,0
58936,0.0,0.0,0,0.0,,,,,,,0
58937,100.0,37.5,2,10.0,75.0,75.0,50.0,100.0,0.0,0.0,100
58938,100.0,62.5,4,20.0,75.0,100.0,100.0,100.0,100.0,100.0,100
58939,30.0,0.0,4,20.0,75.0,50.0,,,,,0
58940,100.0,37.5,1,5.0,100.0,50.0,100.0,100.0,100.0,0.0,100
58941,30.0,0.0,0,0.0,,,,,,,0
58942,100.0,62.5,1,5.0,75.0,50.0,50.0,0.0,0.0,0.0,0
58943,100.0,62.5,1,5.0,100.0,75.0,50.0,100.0,0.0,100.0,100
58944,30.0,0.0,2,10.0,25.0,0.0,,,,,0
58945,100.0,37.5,4,20.0,75.0,75.0,50.0,100.0,100.0,0.0,0
58946,0.0,0.0,1,5.0,,,,,,,0
58947,100.0,37.5,2,10.0,75.0,25.0,100.0,0.0,0.0,0.0,100
58948,30.0,0.0,0,0.0,75.0,,,,,,0
58949,100.0,0.0,2,10.0,100.0,75.0,0.0,100.0,100.0,100.0,0
58950,30.0,0.0,1,5.0,75.0,50.0,,,,,0
58951,30.0,0.0,4,20.0,75.0,50.0,,,,,0
58952,100.0,87.5,5,25.0,75.0,75.0,100.0,100.0,0.0,0.0,100
58953,100.0,12.5,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,0
58954,0.0,0.0,1,5.0,,,,,,,0
58955,100.0,37.5,2,10.0,100.0,25.0,100.0,0.0,0.0,0.0,0
58956,30.0,0.0,1,5.0,75.0,50.0,,,,,0
58957,0.0,0.0,0,0.0,,,,,,,0
58958,,0.0,0,0.0,,,,,,,0
58959,100.0,62.5,5,25.0,75.0,0.0,100.0,0.0,100.0,0.0,100
58960,0.0,0.0,0,0.0,,,,,,,0
58961,100.0,25.0,1,5.0,100.0,75.0,100.0,0.0,100.0,0.0,0
58962,0.0,0.0,0,0.0,,,,,,,0
58963,100.0,12.5,3,15.0,100.0,75.0,100.0,100.0,100.0,0.0,0
58964,,0.0,0,0.0,,,,,,,0
58965,30.0,0.0,1,5.0,75.0,50.0,,,,,0
58966,100.0,62.5,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,100
58967,0.0,0.0,0,0.0,,,,,,,0
58968,0.0,0.0,0,0.0,,,,,,,0
58969,100.0,25.0,0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100
58970,100.0,25.0,3,15.0,50.0,50.0,0.0,100.0,0.0,0.0,0
58971,,0.0,0,0.0,,,,,,,0
58972,100.0,25.0,2,10.0,100.0,50.0,50.0,100.0,0.0,0.0,100
58973,100.0,37.5,1,5.0,75.0,0.0,100.0,100.0,0.0,0.0,100
58974,100.0,87.5,2,10.0,50.0,25.0,50.0,0.0,0.0,0.0,100
58975,30.0,0.0,2,10.0,100.0,75.0,,,,,0
58976,30.0,0.0,1,5.0,50.0,75.0,,,,,0
58977,0.0,0.0,2,10.0,,,,,,,0
58978,100.0,37.5,3,15.0,50.0,50.0,100.0,100.0,0.0,100.0,100
58979,100.0,37.5,4,20.0,75.0,75.0,100.0,100.0,100.0,0.0,0
58980,0.0,0.0,1,5.0,,,,,,,0
58981,100.0,37.5,1,5.0,100.0,75.0,50.0,0.0,0.0,0.0,0
58982,100.0,12.5,1,5.0,75.0,75.0,100.0,100.0,0.0,0.0,0
58983,0.0,0.0,0,0.0,,,,,,,0
58984,30.0,0.0,1,5.0,75.0,100.0,,,,,0
58985,30.0,0.0,0,0.0,50.0,50.0,,,,,0
58986,,0.0,0,0.0,,,,,,,0
58987,30.0,0.0,1,5.0,75.0,50.0,,,,,0
58988,30.0,0.0,0,0.0,100.0,75.0,,,,,0
58989,30.0,0.0,1,5.0,100.0,75.0,,,,,0
58990,100.0,37.5,1,5.0,50.0,50.0,100.0,100.0,100.0,100.0,100
58991,100.0,0.0,1,5.0,75.0,25.0,100.0,100.0,100.0,100.0,0
58992,100.0,12.5,1,5.0,50.0,0.0,0.0,100.0,0.0,0.0,0
58993,30.0,0.0,0,0.0,25.0,50.0,,,,,0
58994,0.0,0.0,2,10.0,,,,,,,0
